doc_id,sentence_id,matched_form,context,start_char,end_char,cluster,umap1,umap2,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2
wealth.txt,415,prices,"By the 18th of Elizabeth,
      it was enacted, that a third of the rent of all college leases should be
      reserved in corn, to be paid either in kind, or according to the current
      prices at the nearest public market.",190,196,0,10.88654,6.4452963,8.920078,9.72962,9.927838
wealth.txt,419,price,"This degradation, therefore, in the value of
      the money rents of colleges, has arisen altogether from the degradation in
      the price of silver.",136,141,1,-4.9314346,1.9156731,7.3869886,6.548108,6.6004696
wealth.txt,425,price,"The
      subsistence of the laborer, or the real price of labor, as I shall
      endeavor to shew hereafter, is very different upon different occasions;
      more liberal in a society advancing to opulence, than in one that is
      standing still, and in one that is standing still, than in one that is
      going backwards.",50,55,1,-6.188766,4.1786213,7.016701,6.400983,6.4242625
wealth.txt,430,price,"The money price of labor, as I shall
      endeavor to shew hereafter, does not fluctuate from year to year with the
      money price of corn, but seems to be everywhere accommodated, not to the
      temporary or occasional, but to the average or ordinary price of that
      necessary of life.",10,15,1,-6.9638777,5.473598,8.008636,6.689367,6.6322336
wealth.txt,430,price,"The money price of labor, as I shall
      endeavor to shew hereafter, does not fluctuate from year to year with the
      money price of corn, but seems to be everywhere accommodated, not to the
      temporary or occasional, but to the average or ordinary price of that
      necessary of life.",129,134,1,-6.999426,5.493386,8.528153,7.1299744,7.047064
wealth.txt,430,price,"The money price of labor, as I shall
      endeavor to shew hereafter, does not fluctuate from year to year with the
      money price of corn, but seems to be everywhere accommodated, not to the
      temporary or occasional, but to the average or ordinary price of that
      necessary of life.",258,263,1,-4.094956,3.628623,6.1179166,6.0699825,6.071519
wealth.txt,431,price,"The average or ordinary price of corn, again is
      regulated, as I shall likewise endeavor to shew hereafter, by the value
      of silver, by the richness or barrenness of the mines which supply the
      market with that metal, or by the quantity of labor which must be
      employed, and consequently of corn which must be consumed, in order to
      bring any particular quantity of silver from the mine to the market.",24,29,1,-5.3736506,5.4407587,6.840366,5.811278,5.7485967
wealth.txt,433,price,"The ordinary or average money price of corn, therefore, may,
      during so long a period, continue the same, or very nearly the same, too,
      and along with it the money price of labor, provided, at least, the
      society continues, in other respects, in the same, or nearly in the same,
      condition.",30,35,1,-6.7712455,5.6494575,7.8673897,6.0922165,6.0094137
wealth.txt,433,price,"The ordinary or average money price of corn, therefore, may,
      during so long a period, continue the same, or very nearly the same, too,
      and along with it the money price of labor, provided, at least, the
      society continues, in other respects, in the same, or nearly in the same,
      condition.",175,180,1,-6.95565,5.4990664,8.284518,6.68379,6.617012
wealth.txt,434,price,"In the mean time, the temporary and occasional price of corn
      may frequently be double one year of what it had been the year before, or
      fluctuate, for example, from five-and-twenty to fifty shillings the
      quarter.",47,52,1,-5.268222,5.470569,7.7098556,6.58376,6.515513
wealth.txt,435,price,"But when corn is at the latter price, not only the nominal, but
      the real value of a corn rent, will be double of what it is when at the
      former, or will command double the quantity either of labor, or of the
      greater part of other commodities; the money price of labor, and along
      with it that of most other things, continuing the same during all these
      fluctuations.

      labor, therefore, it appears evidently, is the only universal, as well as
      the only accurate, measure of value, or the only standard by which we can
      compare the values of different commodities, at all times, and at all
      places.",31,36,0,-1.2035456,4.154936,7.0120783,7.300884,7.253229
wealth.txt,435,price,"But when corn is at the latter price, not only the nominal, but
      the real value of a corn rent, will be double of what it is when at the
      former, or will command double the quantity either of labor, or of the
      greater part of other commodities; the money price of labor, and along
      with it that of most other things, continuing the same during all these
      fluctuations.

      labor, therefore, it appears evidently, is the only universal, as well as
      the only accurate, measure of value, or the only standard by which we can
      compare the values of different commodities, at all times, and at all
      places.",270,275,1,-6.600435,5.4108047,6.764839,5.4431815,5.410227
wealth.txt,441,price,"But though, in establishing perpetual rents, or even in letting very long
      leases, it may be of use to distinguish between real and nominal price; it
      is of none in buying and selling, the more common and ordinary
      transactions of human life.",145,150,0,-2.584917,3.9556317,7.350413,8.013508,8.026556
wealth.txt,442,price,"At the same time and place, the real and the nominal price of all
      commodities are exactly in proportion to one another.",53,58,1,-2.8376088,6.0815167,8.674298,7.2790685,7.2664757
wealth.txt,446,price,"Though at distant places there is no regular proportion between the real
      and the money price of commodities, yet the merchant who carries goods
      from the one to the other, has nothing to consider but the money price, or
      the difference between the quantity of silver for which he buys them, and
      that for which he is likely to sell them.",93,98,1,-6.580299,5.4263935,7.676214,6.1682477,6.097357
wealth.txt,446,price,"Though at distant places there is no regular proportion between the real
      and the money price of commodities, yet the merchant who carries goods
      from the one to the other, has nothing to consider but the money price, or
      the difference between the quantity of silver for which he buys them, and
      that for which he is likely to sell them.",221,226,1,-6.592087,5.370749,7.4017854,6.809024,6.7210813
wealth.txt,452,price,"As it is the nominal or money price of goods, therefore, which finally
      determines the prudence or imprudence of all purchases and sales, and
      thereby regulates almost the whole business of common life in which price
      is concerned, we cannot wonder that it should have been so much more
      attended to than the real price.",30,35,1,-6.1655054,5.3507314,6.567857,5.3732076,5.315883
wealth.txt,452,price,"As it is the nominal or money price of goods, therefore, which finally
      determines the prudence or imprudence of all purchases and sales, and
      thereby regulates almost the whole business of common life in which price
      is concerned, we cannot wonder that it should have been so much more
      attended to than the real price.",221,226,0,-2.9822264,4.078146,8.97793,9.175556,9.204234
wealth.txt,452,price,"As it is the nominal or money price of goods, therefore, which finally
      determines the prudence or imprudence of all purchases and sales, and
      thereby regulates almost the whole business of common life in which price
      is concerned, we cannot wonder that it should have been so much more
      attended to than the real price.",334,339,0,-1.9965752,5.4370894,6.604109,6.6342797,6.5538306
wealth.txt,455,prices,"But the current prices of labor, at distant times and places, can scarce
      ever be known with any degree of exactness.",16,22,1,10.766632,5.8430443,9.384199,8.853852,9.100636
wealth.txt,457,prices,"We must generally, therefore, content ourselves with them, not as
      being always exactly in the same proportion as the current prices of
      labor, but as being the nearest approximation which can commonly be had
      to that proportion.",131,137,1,10.84463,5.832378,10.319243,9.591917,9.825645
wealth.txt,502,price,"Three
      pounds seventeen shillings and tenpence halfpenny an ounce, therefore, is
      said to be the mint price of gold in England, or the quantity of gold coin
      which the mint gives in return for standard gold bullion.",112,117,1,-0.17845409,7.022252,8.402214,8.111671,8.000222
